_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence,subSentence,tinySentence,keyword,positionStart,positionEnd,job,jobStart,jobEnd
5f656e05ade9005a1ec9c79f,黄翔,000004,0,54,1600482821816,硕士,"黄翔先生,1966年8月出生,研究生学历,硕士学位,中共党员,制药高级工程师职称,2004年4月至2004年12月任广药盈邦营销有限公司副总经理;2005年1月至2006年11月任广州白云山化学制药厂厂长、党委书记;2006年12月至2014年4月任广州白云山汉方现代药业有限公司董事长、总经理;2011年至2016年6月任广州市人大代表、内务司法委员会成员;2011年至2016年6月任西藏林芝广药发展有限公司董事长;2012年至2016年6月任广州市慈善组织社会监督委员会委员;2013年12月至2016年6月任广药集团大南药板块副总监;2013年至2016年6月任广州白云山星洲药业有限公司董事;2014年4月至2016年6月任广州白云山化学药厂董事长党委书记;2014年8月至2016年6月任广州白云山化学药科技有限公司董事长;2014年10月至2016年6月任浙江广康医药有限公司董事长。2011-2016年间三次获评广州市优秀人大代表。2016年5月至今任深圳中国农大科技股份有限公司董事,2016年7月至2019年4月任公司常务副总经理,2019年4月至今任深圳中国农大科技股份有限公司董事长、总经理,2017年4月至今任山东北大高科华泰制药有限公司董事长。",男,manager,,1,1558396800000,350000,0,国农科技,总经理,1608523876781,2005年1月至2006年11月任广州白云山化学制药厂厂长、党委书记,2005年1月至2006年11月任广州白云山化学制药厂厂长、党委书记,党委书记,党委,0,2,书记,2,4
5f656e05ade9005a1ec9c79f,黄翔,000004,0,54,1600482821816,硕士,"黄翔先生,1966年8月出生,研究生学历,硕士学位,中共党员,制药高级工程师职称,2004年4月至2004年12月任广药盈邦营销有限公司副总经理;2005年1月至2006年11月任广州白云山化学制药厂厂长、党委书记;2006年12月至2014年4月任广州白云山汉方现代药业有限公司董事长、总经理;2011年至2016年6月任广州市人大代表、内务司法委员会成员;2011年至2016年6月任西藏林芝广药发展有限公司董事长;2012年至2016年6月任广州市慈善组织社会监督委员会委员;2013年12月至2016年6月任广药集团大南药板块副总监;2013年至2016年6月任广州白云山星洲药业有限公司董事;2014年4月至2016年6月任广州白云山化学药厂董事长党委书记;2014年8月至2016年6月任广州白云山化学药科技有限公司董事长;2014年10月至2016年6月任浙江广康医药有限公司董事长。2011-2016年间三次获评广州市优秀人大代表。2016年5月至今任深圳中国农大科技股份有限公司董事,2016年7月至2019年4月任公司常务副总经理,2019年4月至今任深圳中国农大科技股份有限公司董事长、总经理,2017年4月至今任山东北大高科华泰制药有限公司董事长。",男,manager,,1,1558396800000,350000,0,国农科技,总经理,1608523876781,2014年4月至2016年6月任广州白云山化学药厂董事长党委书记,2014年4月至2016年6月任广州白云山化学药厂董事长党委书记,2014年4月至2016年6月任广州白云山化学药厂董事长党委书记,党委,28,30,书记,30,32
5f656df2ade9005a1ec9c440,郭建,000001,0,56,1600482802399,硕士,"郭建先生,1964年出生,成都电讯工程学院(现电子科技大学)电子物理与器件专业硕士研究生毕业。现任深圳中电投资股份有限公司党委委员、董事、总经理。2017年2月至今,任平安银行董事。1988年5月加入深圳中电投资股份有限公司,曾任总经理助理、副总经理等职;2011年7月至今,任公司董事、总经理;2012年4月至2017年10月,任公司党委副书记;2013年8月至2016年3月,任中国中电国际信息服务有限公司副总经理、党委副书记;2014年10月至2016年4月,兼任中国中电国际信息服务有限公司电子商务业务一部总经理。2017年10月至今,兼任深圳市招商局仓储服务有限公司董事、深圳中电前海信息产业有限公司董事长、深圳市京华电子股份有限公司董事长。郭建先生同时兼任深圳市政协委员,深圳市进出口商会会长,深圳市企业联合会副会长等职务。",男,board,,,1573171200000,332600,0,平安银行,非执行董事,1608523866927,现任深圳中电投资股份有限公司党委委员、董事、总经理,现任深圳中电投资股份有限公司党委委员、董事、总经理,现任深圳中电投资股份有限公司党委委员,党委,14,16,委员,16,18
5f656df2ade9005a1ec9c440,郭建,000001,0,56,1600482802399,硕士,"郭建先生,1964年出生,成都电讯工程学院(现电子科技大学)电子物理与器件专业硕士研究生毕业。现任深圳中电投资股份有限公司党委委员、董事、总经理。2017年2月至今,任平安银行董事。1988年5月加入深圳中电投资股份有限公司,曾任总经理助理、副总经理等职;2011年7月至今,任公司董事、总经理;2012年4月至2017年10月,任公司党委副书记;2013年8月至2016年3月,任中国中电国际信息服务有限公司副总经理、党委副书记;2014年10月至2016年4月,兼任中国中电国际信息服务有限公司电子商务业务一部总经理。2017年10月至今,兼任深圳市招商局仓储服务有限公司董事、深圳中电前海信息产业有限公司董事长、深圳市京华电子股份有限公司董事长。郭建先生同时兼任深圳市政协委员,深圳市进出口商会会长,深圳市企业联合会副会长等职务。",男,board,,,1573171200000,332600,0,平安银行,非执行董事,1608523866927,"2012年4月至2017年10月,任公司党委副书记",任公司党委副书记,任公司党委副书记,党委,3,5,副书记,5,8
5f656df2ade9005a1ec9c440,郭建,000001,0,56,1600482802399,硕士,"郭建先生,1964年出生,成都电讯工程学院(现电子科技大学)电子物理与器件专业硕士研究生毕业。现任深圳中电投资股份有限公司党委委员、董事、总经理。2017年2月至今,任平安银行董事。1988年5月加入深圳中电投资股份有限公司,曾任总经理助理、副总经理等职;2011年7月至今,任公司董事、总经理;2012年4月至2017年10月,任公司党委副书记;2013年8月至2016年3月,任中国中电国际信息服务有限公司副总经理、党委副书记;2014年10月至2016年4月,兼任中国中电国际信息服务有限公司电子商务业务一部总经理。2017年10月至今,兼任深圳市招商局仓储服务有限公司董事、深圳中电前海信息产业有限公司董事长、深圳市京华电子股份有限公司董事长。郭建先生同时兼任深圳市政协委员,深圳市进出口商会会长,深圳市企业联合会副会长等职务。",男,board,,,1573171200000,332600,0,平安银行,非执行董事,1608523866927,"2013年8月至2016年3月,任中国中电国际信息服务有限公司副总经理、党委副书记",任中国中电国际信息服务有限公司副总经理、党委副书记,党委副书记,党委,0,2,副书记,2,5
5f656e01ade9005a1ec9c6b7,胡国斌,000002,0,55,1600482816990,博士,"胡国斌先生,1965年出生,现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)党委书记、董事长。胡先生于1987年获武汉大学管理学学士学位;1992年获中南财经政法大学经济学硕士学位;2002年获南开大学经济学博士学位;正高级会计师。胡先生曾在深圳建设集团工作;1997年11月-2019年5月,历任深圳市国有资产管理办公室主任科员、综合管理处助理调研员、副处长,深圳市国资委统计预算处处长,企业二处处长、深圳市国资委总经济师、深圳市国资委副主任等职务。2019年5月至今,任深圳市资本运营集团有限公司党委书记、董事长。",男,board,,,1593561600000,0,0,万  科Ａ,董事,1608523871974,"胡国斌先生,1965年出生,现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)党委书记、董事长",现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)党委书记、董事长,现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)党委书记,党委,29,31,书记,31,33
5f656e01ade9005a1ec9c6b7,胡国斌,000002,0,55,1600482816990,博士,"胡国斌先生,1965年出生,现任深圳市资本运营集团有限公司(原深圳市远致投资有限公司)党委书记、董事长。胡先生于1987年获武汉大学管理学学士学位;1992年获中南财经政法大学经济学硕士学位;2002年获南开大学经济学博士学位;正高级会计师。胡先生曾在深圳建设集团工作;1997年11月-2019年5月,历任深圳市国有资产管理办公室主任科员、综合管理处助理调研员、副处长,深圳市国资委统计预算处处长,企业二处处长、深圳市国资委总经济师、深圳市国资委副主任等职务。2019年5月至今,任深圳市资本运营集团有限公司党委书记、董事长。",男,board,,,1593561600000,0,0,万  科Ａ,董事,1608523871974,"2019年5月至今,任深圳市资本运营集团有限公司党委书记、董事长",任深圳市资本运营集团有限公司党委书记、董事长,任深圳市资本运营集团有限公司党委书记,党委,14,16,书记,16,18
5f656df2ade9005a1ec9c3dc,胡跃飞,000001,0,58,1600482802033,硕士,"胡跃飞先生,1962年出生,中南财经政法大学(原中南财经大学)经济学硕士。胡跃飞先生于1990年1月至1999年2月,历任深圳发展银行党办宣传室主任、支行副行长、支行行长;1999年2月至2006年5月,历任深圳发展银行广州分行行长、总行行长助理。2006年5月至2016年12月,任平安银行(原深圳发展银行)副行长。2007年12月至今,任平安银行(原深圳发展银行)董事。2016年12月至今,任平安银行行长。胡跃飞先生加入深圳发展银行之前,曾任中国人民银行湖南省东安县支行科员,中国工商银行湖南省分行科员、人事处副科长。",男,manager,,,1573171200000,7791000,4104,平安银行,行长,1608523867684,"胡跃飞先生于1990年1月至1999年2月,历任深圳发展银行党办宣传室主任、支行副行长、支行行长",历任深圳发展银行党办宣传室主任、支行副行长、支行行长,历任深圳发展银行党办宣传室主任,党办,8,10,主任,13,15
5f656df2ade9005a1ec9c4a2,周建国,000001,0,65,1600482802951,硕士,"周建国先生,公司独立董事,1955年10月出生,中共党员,经济学硕士,正高级会计师。曾任江西财经学院会计系教师、副主任、深圳中旅信实业有限公司副总经理、深圳市商贸投资控股公司计财部部长兼总裁助理、深圳市投资控股有限公司计划财务部部长、副总经理;现任深圳经济特区房地产(集团)股份有限公司董事长。",男,supervisoryCommittee,,1,1551916800000,300400,0,平安银行,外部监事,1608523867238,"周建国先生,公司独立董事,1955年10月出生,中共党员,经济学硕士,正高级会计师",中共党员,中共党员,中共,0,2,党员,2,4
5f656df3ade9005a1ec9c4ce,王春汉,000001,0,69,1600482803129,大专,"王春汉先生,1951年出生,大专学历,高级经济师。1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)。1988年4月至1997年12月,任中国人民银行武汉市分行副行长(期间,1994年10月至1997年12月,兼任武汉市政府城市合作银行领导小组成员、筹建办主任)。1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长;2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长;2006年12月至2009年7月(期间,武汉市商业银行于2008年6月更名为汉口银行),任汉口银行董事长、党委书记。2009年7月至2014年5月,任武汉市人民政府参事。2012年5月至2013年12月,任齐商银行独立董事。2011年12月至今,任西藏银行独立董事。2014年1月至2019年11月,任平安银行第九届、第十届董事会独立董事(将在新任独立董事任职资格获中国银保监会核准之日离任)。",男,supervisoryCommittee,,,1589500800000,459400,0,平安银行,外部监事,1608523867438,"1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)",历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,党支部干事,党支部,0,3,干事,3,5
5f656df3ade9005a1ec9c4ce,王春汉,000001,0,69,1600482803129,大专,"王春汉先生,1951年出生,大专学历,高级经济师。1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)。1988年4月至1997年12月,任中国人民银行武汉市分行副行长(期间,1994年10月至1997年12月,兼任武汉市政府城市合作银行领导小组成员、筹建办主任)。1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长;2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长;2006年12月至2009年7月(期间,武汉市商业银行于2008年6月更名为汉口银行),任汉口银行董事长、党委书记。2009年7月至2014年5月,任武汉市人民政府参事。2012年5月至2013年12月,任齐商银行独立董事。2011年12月至今,任西藏银行独立董事。2014年1月至2019年11月,任平安银行第九届、第十届董事会独立董事(将在新任独立董事任职资格获中国银保监会核准之日离任)。",男,supervisoryCommittee,,,1589500800000,459400,0,平安银行,外部监事,1608523867438,"1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)",历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,党支部副书记,党支部,0,3,副书记,3,6
5f656df3ade9005a1ec9c4ce,王春汉,000001,0,69,1600482803129,大专,"王春汉先生,1951年出生,大专学历,高级经济师。1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)。1988年4月至1997年12月,任中国人民银行武汉市分行副行长(期间,1994年10月至1997年12月,兼任武汉市政府城市合作银行领导小组成员、筹建办主任)。1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长;2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长;2006年12月至2009年7月(期间,武汉市商业银行于2008年6月更名为汉口银行),任汉口银行董事长、党委书记。2009年7月至2014年5月,任武汉市人民政府参事。2012年5月至2013年12月,任齐商银行独立董事。2011年12月至今,任西藏银行独立董事。2014年1月至2019年11月,任平安银行第九届、第十届董事会独立董事(将在新任独立董事任职资格获中国银保监会核准之日离任)。",男,supervisoryCommittee,,,1589500800000,459400,0,平安银行,外部监事,1608523867438,"1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)",分行整党办公室干部,分行整党办公室干部,党办,3,5,干部,7,9
5f656df3ade9005a1ec9c4ce,王春汉,000001,0,69,1600482803129,大专,"王春汉先生,1951年出生,大专学历,高级经济师。1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)。1988年4月至1997年12月,任中国人民银行武汉市分行副行长(期间,1994年10月至1997年12月,兼任武汉市政府城市合作银行领导小组成员、筹建办主任)。1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长;2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长;2006年12月至2009年7月(期间,武汉市商业银行于2008年6月更名为汉口银行),任汉口银行董事长、党委书记。2009年7月至2014年5月,任武汉市人民政府参事。2012年5月至2013年12月,任齐商银行独立董事。2011年12月至今,任西藏银行独立董事。2014年1月至2019年11月,任平安银行第九届、第十届董事会独立董事(将在新任独立董事任职资格获中国银保监会核准之日离任)。",男,supervisoryCommittee,,,1589500800000,459400,0,平安银行,外部监事,1608523867438,"1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长",任武汉市商业银行常务副董事长、党委书记、行长,党委书记,党委,0,2,书记,2,4
5f656df3ade9005a1ec9c4ce,王春汉,000001,0,69,1600482803129,大专,"王春汉先生,1951年出生,大专学历,高级经济师。1975年5月至1988年3月,历任中国人民银行武汉市分行四唯路办事处会计经办、党支部干事、党支部副书记,车站路办事处党支部副书记(主持工作)、书记,分行整党办公室干部,分行政治办公室副主任(主持工作)、主任(期间,1983年9月至1985年7月,在江汉大学学习)。1988年4月至1997年12月,任中国人民银行武汉市分行副行长(期间,1994年10月至1997年12月,兼任武汉市政府城市合作银行领导小组成员、筹建办主任)。1997年12月至2000年12月,任武汉市商业银行常务副董事长、党委书记、行长;2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长;2006年12月至2009年7月(期间,武汉市商业银行于2008年6月更名为汉口银行),任汉口银行董事长、党委书记。2009年7月至2014年5月,任武汉市人民政府参事。2012年5月至2013年12月,任齐商银行独立董事。2011年12月至今,任西藏银行独立董事。2014年1月至2019年11月,任平安银行第九届、第十届董事会独立董事(将在新任独立董事任职资格获中国银保监会核准之日离任)。",男,supervisoryCommittee,,,1589500800000,459400,0,平安银行,外部监事,1608523867438,"2000年12月至2006年12月,任武汉市商业银行董事长、党委书记、行长",任武汉市商业银行董事长、党委书记、行长,党委书记,党委,0,2,书记,2,4
